;;;65-69 years;304;53;2;1;2;2;0;3;1;0;1;2;6;4;1;4;1;1;1;1;1;0;3;4;3;0;2;2;1;0;0;4;0;32;2;3;2;1;3;1;2;2;2;1;1;2;3;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;32;0;2;2;1;1;2;2;1;0;0;2;0;1;2;1;0;3;0;3;0;1;0;2;1;1;0;0;1;1;1;1;32;0;1;0;0;4;2;2;0;1;1;2;2;0;1;2;0;1;0;0;0;2;1;2;0;1;1;1;1;2;2;20;2;0;1;1;0;0;1;0;0;0;0;1;1;1;2;1;1;1;1;1;0;0;1;0;2;0;1;1;0;0;0;10;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;22;0;0;2;2;1;0;0;0;2;1;0;0;0;1;1;2;1;1;0;0;1;1;1;0;0;2;1;0;0;1;1;21;0;0;0;0;1;0;1;1;1;0;1;0;1;2;0;0;1;1;0;1;2;0;0;1;0;1;1;1;2;2;0;13;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;1;0;1;0;0;1;2;0;1;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;2;0;3;0;0;2;0;0;0;0;0;0;35;2;1;1;2;4;0;1;0;1;0;2;1;1;1;0;1;3;0;1;1;1;2;1;0;1;1;2;1;1;2;21;0;1;1;1;0;0;1;0;2;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;3;0;
;;;70-74 years;363;48;0;1;0;0;1;1;0;1;2;4;1;2;2;2;0;2;3;5;2;2;2;0;2;1;1;1;1;2;2;4;1;42;0;2;3;2;1;4;1;3;3;3;1;3;0;1;1;2;2;0;0;0;1;1;2;0;1;0;0;5;0;25;1;1;1;0;3;1;0;0;0;1;1;2;1;1;1;0;1;0;0;1;1;1;0;3;0;0;1;1;1;0;1;28;0;1;0;1;0;2;3;0;0;0;2;1;0;4;1;0;0;2;0;0;1;2;1;3;0;1;0;0;3;0;38;3;0;1;1;3;0;0;3;1;0;1;3;2;1;0;2;0;1;1;1;2;2;2;2;0;1;0;1;1;1;2;20;0;1;0;1;1;2;0;0;0;0;2;1;0;1;0;2;0;1;0;1;1;0;1;0;0;0;0;2;1;2;23;1;0;0;0;0;0;2;0;0;1;0;0;2;0;1;1;0;2;1;0;4;1;0;2;1;1;0;0;0;1;2;23;0;2;0;0;1;0;2;0;0;1;0;1;3;1;1;1;1;0;0;1;0;0;2;2;0;1;0;0;0;3;0;33;3;2;0;2;2;0;0;2;1;1;0;1;0;0;0;1;2;1;1;0;1;1;4;1;0;2;0;1;3;1;35;1;2;1;1;2;2;3;0;2;2;0;2;0;1;0;1;0;1;2;4;1;0;0;1;0;2;1;0;0;1;2;24;0;1;1;0;2;3;0;1;1;0;1;0;0;0;1;1;0;2;0;0;2;1;0;1;1;1;1;2;1;0;24;2;0;0;0;0;2;0;1;1;0;1;1;2;2;0;0;0;1;0;0;0;1;1;2;0;3;2;1;0;1;0;
;;;75-79 years;477;83;3;4;0;4;5;2;0;3;3;3;6;2;3;6;1;2;2;2;0;3;4;2;3;2;8;4;2;0;0;1;3;54;1;2;2;6;0;1;3;2;2;3;1;4;3;3;1;3;3;1;0;4;2;2;1;0;1;0;2;1;0;32;1;1;0;2;3;2;1;0;0;0;1;2;1;1;0;0;3;3;0;0;0;1;0;2;1;2;1;1;0;2;1;32;3;0;1;0;1;0;2;0;2;1;2;0;0;2;2;1;1;2;1;0;1;1;0;4;1;1;1;0;1;1;36;1;2;0;0;1;1;2;1;2;1;3;0;1;2;0;0;1;0;0;1;2;1;3;2;1;2;2;1;2;1;0;30;1;2;0;1;1;0;2;1;2;1;1;0;0;2;2;1;0;2;0;1;0;0;4;3;0;1;1;0;1;0;29;0;0;0;1;1;1;2;0;3;4;2;3;0;2;0;0;1;1;1;1;2;0;1;0;0;0;1;0;1;1;0;33;1;0;2;1;0;3;1;2;0;0;1;0;1;1;0;1;1;2;1;2;3;2;1;0;1;0;1;2;1;2;0;33;1;0;1;0;3;0;1;0;0;1;0;0;1;1;2;2;2;1;1;0;0;1;2;2;2;1;5;2;0;1;33;1;1;1;1;0;2;2;2;1;3;1;2;1;1;0;2;0;2;0;0;0;0;0;0;2;1;1;1;0;3;2;38;2;2;0;3;2;1;1;0;1;2;1;2;2;3;1;0;0;1;0;3;1;1;1;2;1;0;3;1;0;1;44;2;2;2;2;0;3;2;1;4;1;0;0;1;2;3;1;1;3;2;3;1;1;1;2;0;0;0;1;3;0;0;
;;;80-84 years;731;131;2;2;2;4;4;1;3;2;5;6;6;2;5;1;7;8;7;4;6;9;4;4;8;1;4;7;3;3;4;4;3;82;4;6;5;2;3;2;5;4;4;2;4;2;1;3;2;2;2;5;4;3;4;1;3;0;2;2;5;0;0;67;3;0;1;3;6;1;1;1;2;1;4;1;1;4;0;4;1;5;2;1;3;1;2;2;0;1;0;6;3;4;3;48;4;1;3;6;0;4;2;5;0;1;0;0;3;2;0;0;1;0;2;1;1;1;0;5;4;1;0;0;1;0;52;1;0;1;4;1;2;0;2;0;1;0;2;0;3;0;6;4;0;3;2;4;1;2;2;4;3;0;1;1;0;2;47;4;1;2;2;3;3;2;1;0;2;2;0;1;2;0;2;1;0;1;2;1;2;1;0;2;2;0;2;5;1;57;4;1;0;1;1;1;4;0;0;0;6;2;2;1;2;0;1;3;2;0;2;0;3;2;5;3;4;0;2;2;3;42;2;1;3;2;2;0;1;0;2;2;1;0;1;0;2;0;1;2;2;1;1;2;2;2;1;0;2;1;2;2;2;46;1;5;2;0;1;1;3;5;2;0;1;3;3;1;0;2;2;0;2;1;1;0;1;2;1;2;0;2;1;1;53;2;1;1;0;3;3;1;3;1;2;1;4;1;1;1;3;3;1;2;0;4;4;4;1;0;1;1;0;2;1;1;52;0;2;2;3;1;0;0;5;2;1;3;1;6;0;3;0;1;1;0;2;2;1;2;0;1;3;0;2;5;3;54;2;2;0;3;1;2;2;1;4;2;2;3;4;1;2;0;3;0;1;0;1;2;3;0;2;3;1;1;1;3;2;
;;;85 or more years;1607;311;5;7;9;9;7;5;12;14;11;6;8;11;11;10;17;8;10;8;11;11;10;20;10;10;10;16;12;9;6;6;12;147;7;4;9;6;9;4;9;5;3;6;6;3;3;3;9;6;4;3;6;4;2;6;3;5;10;7;3;2;0;111;4;1;4;3;2;2;1;4;4;5;1;6;4;0;11;0;4;4;5;4;4;6;3;2;2;5;3;3;7;2;5;76;4;6;3;2;1;3;2;2;3;0;6;1;2;1;2;7;1;2;1;4;3;2;4;2;3;3;2;2;0;2;115;7;3;4;5;3;5;3;4;5;2;4;11;6;3;5;3;1;3;1;4;5;2;1;2;2;3;5;3;3;2;5;84;2;2;1;0;5;5;8;2;2;4;0;6;5;5;1;3;2;3;2;1;1;5;0;2;3;3;4;3;2;2;110;4;3;6;4;6;4;2;1;1;2;6;2;3;3;4;3;2;2;2;6;3;8;4;4;4;6;4;2;3;3;3;120;4;0;4;5;4;4;5;3;2;8;2;5;2;1;6;5;6;8;4;4;3;5;3;4;3;4;1;6;5;2;2;112;6;2;8;5;0;4;1;2;4;5;4;2;4;2;4;1;5;7;0;1;7;5;5;3;6;1;9;3;2;4;140;4;2;4;6;2;3;2;8;3;3;8;2;6;2;6;7;8;2;0;0;5;5;2;8;4;5;9;6;8;6;4;162;4;4;4;8;4;6;4;4;8;7;2;8;5;3;6;7;2;9;7;6;4;4;9;4;4;4;3;9;8;5;119;4;5;3;2;0;9;4;3;4;12;6;2;2;1;3;7;4;2;3;1;8;4;3;3;1;5;1;5;7;3;2;
;;F;0-64 years;248;31;3;1;1;0;0;2;1;1;0;0;0;1;0;2;2;0;0;0;3;0;1;2;2;0;1;1;3;1;0;2;1;18;0;1;3;1;2;0;1;0;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;16;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;1;2;1;0;1;0;0;0;0;0;1;0;1;0;0;19;1;0;0;0;1;0;0;1;0;0;1;1;0;2;0;3;0;3;0;0;0;0;1;1;1;0;0;0;2;1;19;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;3;0;0;0;1;0;2;25;1;0;1;1;0;0;1;2;0;0;1;0;2;0;3;0;2;2;1;1;0;0;1;0;0;1;2;0;3;0;15;0;0;0;0;1;0;0;0;0;1;1;2;1;0;0;1;3;1;1;1;0;1;0;0;1;0;0;0;0;0;0;30;2;1;1;1;2;1;0;2;2;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;1;2;2;1;2;2;16;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;2;0;0;1;0;1;1;1;0;0;0;1;2;1;17;0;2;1;0;1;1;2;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;1;22;1;0;0;0;0;0;0;2;0;0;2;1;1;1;1;0;0;0;2;0;2;1;1;0;1;2;2;0;2;0;20;0;1;0;0;0;0;2;0;0;2;0;0;2;0;0;1;1;0;0;1;1;1;2;1;1;1;1;1;0;1;0;
;;;65-69 years;138;21;0;1;0;0;0;1;0;2;0;0;0;1;1;1;1;1;0;0;2;4;1;1;1;0;1;0;1;0;0;0;1;14;2;1;0;1;0;0;1;0;3;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;13;0;0;0;2;1;0;2;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;14;1;0;2;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;3;1;0;0;1;0;0;0;10;0;0;0;2;0;0;0;0;1;0;0;2;1;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;1;2;2;0;0;0;8;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;9;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;8;0;0;2;0;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;15;0;0;1;0;0;1;0;1;0;2;1;0;0;0;1;0;1;0;0;1;1;1;0;0;2;1;0;0;0;1;0;
;;;70-74 years;217;39;0;0;0;0;1;4;0;0;0;2;1;1;2;0;1;4;0;3;2;3;3;2;1;1;2;3;2;0;0;1;0;19;1;0;0;2;0;0;1;0;3;2;3;3;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;16;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;2;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;2;1;0;0;12;1;0;1;0;0;0;0;3;0;1;0;0;1;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;1;0;17;0;0;0;0;0;0;0;1;1;0;0;0;3;0;1;1;0;2;1;1;0;0;0;1;2;1;0;0;1;1;16;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;2;0;0;0;2;0;0;1;0;0;1;1;0;3;1;14;0;0;0;1;1;2;0;0;1;1;1;1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;18;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;2;1;1;0;0;1;0;0;1;0;0;0;3;2;1;18;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;2;0;1;1;0;1;0;2;1;1;1;1;0;0;1;1;19;1;0;1;0;0;0;0;0;0;1;2;0;0;0;2;0;1;1;2;0;0;0;0;1;1;1;3;1;1;0;19;0;0;0;2;2;1;1;0;1;2;0;1;0;0;0;1;0;1;0;1;2;1;0;0;1;0;0;0;1;0;1;
;;;75-79 years;392;80;2;2;4;3;2;1;3;2;0;3;2;4;5;1;4;2;3;3;2;2;5;2;2;6;1;3;2;2;4;3;0;43;3;4;3;1;3;0;2;1;1;2;2;2;1;0;2;0;1;0;1;0;0;4;1;1;4;4;0;0;0;25;1;0;0;3;0;0;0;0;0;0;2;1;1;2;0;1;4;0;1;1;0;0;1;2;0;2;1;1;0;0;1;27;0;2;0;1;1;1;2;1;0;2;0;2;1;1;0;0;1;1;0;0;0;0;2;1;1;3;1;0;0;3;26;0;2;1;0;0;1;1;1;1;0;3;1;1;0;3;0;0;2;3;2;1;0;0;0;1;0;0;1;0;1;0;18;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;1;1;2;0;3;0;0;1;1;0;1;0;1;25;0;1;1;0;1;2;0;1;0;0;0;2;1;2;2;1;1;0;2;0;0;2;1;1;1;0;1;0;0;1;1;20;1;0;2;0;1;0;0;1;1;1;0;0;0;0;0;3;0;2;0;0;1;2;1;0;1;0;0;1;1;0;1;27;2;1;0;0;1;1;1;0;1;1;1;1;2;1;2;0;0;0;1;0;0;0;0;2;1;0;4;3;1;0;28;3;1;3;2;0;1;1;0;1;0;2;2;0;1;1;0;2;0;0;0;2;2;0;1;1;1;0;0;0;1;0;35;1;0;2;1;1;1;1;1;0;3;1;0;1;2;2;1;1;0;2;1;1;1;2;1;1;1;3;2;1;0;38;3;1;2;1;2;1;0;0;1;1;0;3;0;0;0;0;0;1;3;0;2;1;0;2;3;3;2;2;2;0;2;
;;;80-84 years;763;116;2;2;5;3;1;2;5;0;1;3;6;4;4;5;7;5;4;2;1;9;5;3;6;5;2;5;3;2;5;3;6;92;2;5;3;4;7;2;5;4;1;3;1;4;7;2;4;5;4;5;1;1;3;1;3;3;1;6;0;5;0;52;1;2;4;5;1;2;1;4;0;1;0;2;2;2;1;0;1;0;1;2;3;2;1;1;4;1;1;1;0;2;4;45;2;3;2;2;3;3;2;3;0;0;5;2;2;4;1;1;1;0;1;0;2;0;1;0;1;1;2;0;1;0;54;1;1;1;2;1;1;4;3;1;1;3;2;2;2;0;4;1;1;0;5;1;2;2;0;4;2;2;2;2;0;1;50;1;3;2;4;0;0;0;1;0;2;2;2;2;1;0;4;5;2;0;2;2;0;0;1;3;3;1;1;4;2;55;3;2;0;3;1;1;5;1;1;5;1;0;0;3;1;3;1;5;2;0;1;3;1;1;0;3;0;2;3;2;1;56;1;2;0;3;1;1;0;2;2;1;1;3;2;2;2;0;3;2;2;1;2;3;0;2;1;0;2;6;2;3;4;57;4;1;1;2;1;2;2;4;2;1;3;2;3;1;3;0;0;4;2;4;2;0;2;1;2;3;1;2;1;1;65;3;5;1;0;1;1;2;2;1;1;4;1;2;2;3;5;3;4;3;3;1;1;1;2;1;2;1;2;2;1;4;64;2;1;0;4;0;1;3;1;1;3;2;4;1;3;2;5;1;4;1;2;2;2;0;4;4;4;3;1;2;1;57;3;4;1;1;1;3;0;5;0;2;6;2;3;1;0;0;3;1;2;0;0;2;1;1;4;1;0;2;3;3;2;
;;;85 or more years;2411;447;9;10;11;16;12;12;16;12;6;19;10;13;18;16;14;12;22;18;10;21;12;15;14;22;17;14;18;14;12;17;15;291;14;14;13;17;15;12;16;9;17;11;10;11;13;7;14;10;8;13;5;7;6;8;6;10;9;5;4;7;0;186;6;9;9;8;10;6;8;7;1;7;4;7;6;3;8;6;4;10;7;3;8;5;3;5;6;5;4;2;8;7;4;143;5;3;5;4;4;3;5;5;2;3;3;7;5;4;7;6;5;5;4;7;1;7;6;9;4;3;7;4;7;3;147;2;4;5;7;5;4;13;6;3;0;3;5;1;3;6;4;9;0;5;6;7;2;4;2;5;8;6;6;5;5;6;149;4;6;5;3;8;7;4;6;7;4;4;3;5;11;5;4;1;3;4;7;5;1;4;3;6;4;7;3;13;2;161;0;4;6;4;7;3;4;3;1;6;6;6;1;8;6;6;6;8;3;5;5;6;7;1;8;7;6;11;7;5;5;188;0;7;3;7;2;8;9;8;3;6;6;10;8;10;8;12;10;8;7;6;6;8;6;4;6;4;1;5;6;1;3;145;3;7;3;4;4;3;2;3;3;6;7;5;8;7;6;3;5;7;5;6;5;5;5;6;2;5;0;4;6;10;163;8;6;6;5;6;4;4;6;4;5;8;3;5;7;5;6;8;6;4;9;8;6;4;4;8;1;2;6;2;4;3;167;4;6;5;5;1;4;4;9;4;5;3;7;12;4;4;5;9;6;4;8;4;11;5;4;4;7;7;2;2;12;224;4;7;7;13;10;9;14;12;3;9;3;4;9;7;9;10;10;5;10;10;6;3;9;4;3;6;7;5;8;7;1;
;15: Algarve;M;0-64 years;598;74;0;1;1;3;2;4;3;3;4;3;1;4;1;5;5;1;4;3;3;5;3;1;2;3;1;3;0;1;2;1;1;47;3;4;3;2;2;2;2;1;1;1;1;4;1;1;2;2;1;2;1;0;2;1;2;1;2;0;3;0;0;41;0;3;2;0;1;0;1;2;2;2;0;1;3;1;0;3;1;2;2;1;0;1;2;1;1;2;2;2;1;1;1;49;2;1;3;1;4;7;2;2;5;1;1;1;1;0;3;1;1;2;0;2;2;0;0;1;0;1;0;1;3;1;43;1;3;0;1;0;1;1;2;1;3;0;0;2;2;1;1;2;1;5;3;0;0;1;1;0;3;1;2;1;3;1;44;0;2;1;2;2;1;2;3;1;1;2;0;2;2;2;1;2;1;1;1;2;2;1;2;5;2;0;0;1;0;46;0;0;0;2;1;1;0;0;1;1;2;3;3;1;1;2;1;3;3;1;3;2;0;4;0;2;2;1;1;3;2;54;1;2;1;1;3;0;1;3;2;0;2;2;1;3;4;1;3;1;2;2;1;3;3;0;2;1;2;0;2;2;3;43;5;2;2;0;1;3;1;0;1;2;2;1;1;0;3;1;1;0;2;3;1;2;0;2;1;3;0;2;1;0;43;2;3;1;1;0;1;1;1;1;0;1;0;2;2;0;3;0;1;0;3;1;2;1;1;2;2;1;2;2;3;3;52;2;1;4;1;2;1;1;2;4;4;1;4;0;1;1;2;1;0;3;1;4;0;2;2;1;2;0;3;2;0;62;0;1;0;2;2;0;1;1;2;5;2;3;1;4;1;1;5;5;0;3;6;1;0;1;5;4;2;1;0;2;1;
;;;65-69 years;263;19;0;1;0;0;0;0;2;0;2;0;2;0;1;2;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;2;28;2;0;0;1;1;3;0;1;1;2;0;1;2;2;0;0;2;1;2;1;0;0;1;1;2;1;0;1;0;19;1;1;0;0;1;1;2;0;0;0;1;1;1;0;0;1;4;0;1;0;0;1;0;0;0;0;1;0;1;1;0;17;0;1;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;2;1;0;0;1;0;0;1;0;0;2;1;1;21;1;0;0;0;0;1;0;3;1;0;1;0;1;1;1;3;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;23;1;1;1;1;0;1;0;4;1;3;0;2;1;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2;21;0;0;1;1;0;1;1;0;2;0;1;0;2;2;0;0;0;2;0;1;0;2;1;0;0;1;2;0;1;0;0;21;1;0;1;2;0;0;0;0;1;1;1;0;1;1;1;0;0;2;1;2;0;1;1;2;0;1;0;0;0;0;1;25;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;2;1;0;0;1;3;2;5;1;2;1;0;1;15;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;3;1;2;1;0;0;0;1;0;0;0;1;24;1;1;0;1;0;1;1;0;0;0;1;2;0;1;1;2;0;2;1;0;2;1;1;0;2;0;2;1;0;0;30;2;1;0;2;0;1;0;1;1;1;1;0;2;2;0;0;2;0;1;1;1;1;1;1;0;1;1;0;3;2;1;
;;;70-74 years;327;41;5;0;2;0;1;0;1;0;1;1;1;0;0;1;1;1;1;0;5;2;1;2;2;2;1;3;1;2;1;2;1;31;1;1;2;2;0;1;2;1;1;1;3;1;2;0;1;2;0;2;0;0;1;1;0;0;2;1;2;1;0;30;0;0;1;0;1;1;2;1;0;0;2;0;0;2;0;1;3;2;1;3;0;2;1;2;0;2;0;0;1;1;1;17;1;3;0;0;2;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;24;2;0;0;0;1;0;0;2;0;0;1;1;1;1;4;0;2;0;1;1;1;0;0;0;0;1;1;0;3;1;0;23;0;2;1;0;0;1;0;1;0;0;2;1;2;1;2;1;0;0;0;1;0;0;1;1;1;1;1;0;2;1;23;1;1;0;1;0;0;0;0;1;2;1;0;2;0;2;0;0;1;0;0;1;1;0;0;0;2;1;2;2;1;1;22;0;1;1;0;1;1;2;0;1;3;0;1;0;0;1;0;1;1;1;1;0;3;0;0;0;0;1;0;0;2;0;28;1;0;2;0;0;1;1;0;1;4;1;0;0;1;2;0;0;1;1;3;0;1;2;1;2;1;2;0;0;0;27;1;2;1;0;3;0;2;1;2;1;1;2;1;0;2;0;0;0;0;1;0;1;1;2;1;0;1;0;0;0;1;28;3;0;0;2;0;1;2;0;1;2;1;0;0;0;1;3;0;2;0;1;1;0;2;0;2;1;1;1;1;0;33;2;0;0;0;1;0;2;0;0;1;2;1;4;0;0;1;1;0;0;2;3;1;3;0;2;2;0;1;0;1;3;
;;;75-79 years;394;50;2;3;0;1;1;1;2;1;0;1;1;2;0;1;2;3;2;4;1;3;3;2;3;2;0;2;2;1;0;1;3;31;2;2;3;1;1;1;1;1;1;0;1;4;1;0;1;1;0;1;1;0;2;0;1;1;2;1;1;0;0;27;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;2;3;3;0;0;1;2;1;2;1;2;0;2;0;1;1;25;0;2;0;0;1;0;0;0;3;0;1;0;1;0;2;1;1;3;2;1;2;1;0;2;1;0;0;0;0;1;30;0;2;0;2;0;1;0;2;1;1;0;2;1;1;0;2;2;2;1;1;0;2;2;1;1;1;0;0;0;2;0;30;2;0;0;2;1;0;5;1;0;1;1;0;2;0;2;0;0;0;3;2;2;1;0;0;1;1;2;1;0;0;27;1;1;0;1;0;1;1;0;0;3;2;2;2;0;0;1;0;1;0;1;0;1;1;1;2;0;1;0;2;2;0;34;3;0;1;0;6;0;2;0;1;1;2;2;0;1;0;1;1;0;0;1;0;1;0;4;1;1;0;0;1;1;3;25;2;0;0;0;1;2;2;0;0;1;1;2;0;1;2;0;1;1;3;0;0;1;0;1;1;1;1;0;1;0;33;1;1;0;0;3;1;0;3;2;0;1;1;1;0;2;3;2;1;1;0;1;0;0;1;1;0;3;0;2;2;0;34;1;2;2;2;1;1;2;0;3;1;0;2;0;2;1;1;1;0;0;0;0;0;1;2;0;2;2;1;2;2;48;1;2;2;1;2;1;1;2;2;1;0;2;3;1;1;2;4;4;0;2;2;2;0;0;0;1;3;3;2;1;0;
;;;80-84 years;520;79;3;1;1;3;4;3;3;2;0;5;2;4;2;4;3;1;4;1;5;4;0;2;0;3;2;4;2;2;2;4;3;53;2;4;5;5;1;2;1;0;1;1;3;4;2;1;1;1;1;3;1;1;4;1;1;1;0;2;0;4;0;48;1;4;2;1;0;0;0;2;2;0;1;2;2;3;2;2;2;0;0;1;2;2;1;5;2;1;1;2;1;3;1;35;0;3;4;0;0;0;1;2;1;0;2;0;1;1;3;1;2;0;1;2;2;1;0;2;1;0;2;1;2;0;26;1;4;0;1;1;0;1;0;1;0;1;0;0;1;1;2;0;1;1;1;0;2;4;1;0;1;0;0;1;0;0;31;3;0;0;2;0;2;1;1;0;2;0;2;1;1;2;3;2;0;0;0;0;0;0;0;0;3;2;0;2;2;34;0;1;1;1;1;1;1;1;1;3;0;0;0;3;1;2;2;1;2;0;1;1;2;2;0;2;0;1;1;1;1;34;1;2;0;0;0;1;2;0;1;1;0;1;1;1;2;0;0;1;0;1;1;1;5;1;4;1;3;1;0;2;0;37;0;0;1;5;4;0;1;3;0;0;3;0;1;2;0;2;2;3;3;0;1;1;1;0;0;1;1;1;0;1;36;0;2;2;1;1;1;0;1;1;0;1;1;2;0;2;2;3;1;1;2;1;1;0;1;1;1;3;1;1;1;1;40;0;0;0;2;2;1;0;1;1;2;2;2;1;3;3;0;0;1;1;4;1;0;2;2;1;1;3;2;1;1;67;1;3;3;6;3;3;0;2;3;4;3;1;0;3;2;0;4;4;2;6;0;1;0;2;0;2;4;1;0;2;2;
;;;85 or more years;1009;140;2;1;3;5;6;7;4;4;4;2;4;5;4;4;4;6;7;6;2;2;10;6;7;7;4;5;8;0;5;0;6;94;6;4;3;3;2;7;2;5;4;3;8;3;1;5;3;2;3;5;4;0;1;0;5;4;0;4;4;3;0;75;4;3;2;2;2;2;1;1;1;4;2;2;0;2;1;1;4;4;3;3;0;3;3;4;4;4;3;2;2;4;2;59;2;4;2;2;3;1;2;3;1;2;2;1;2;3;2;2;1;2;1;2;0;1;2;2;4;4;3;1;1;1;69;4;2;3;1;6;0;4;2;1;4;0;5;1;0;2;0;2;4;3;0;2;1;1;2;3;4;3;1;1;2;5;61;1;2;1;4;2;2;3;2;1;3;2;2;1;1;2;0;1;2;3;3;2;4;2;1;2;4;2;2;2;2;80;2;1;2;5;1;3;4;4;1;3;3;1;3;1;4;1;3;2;3;3;1;5;0;3;2;2;1;5;5;4;2;87;3;2;2;1;2;3;1;3;2;3;2;2;1;2;6;2;3;5;2;1;1;4;6;8;2;4;2;0;7;3;2;72;2;2;3;6;4;3;0;3;4;2;2;3;3;2;3;1;0;1;5;1;4;0;3;2;5;4;1;2;0;1;83;3;2;3;5;3;3;2;3;2;4;2;2;2;3;6;1;3;2;5;1;3;3;5;2;2;1;3;2;1;1;3;83;2;2;2;1;2;4;3;4;2;1;3;3;4;2;1;1;2;3;3;6;5;4;3;2;1;3;3;2;5;4;106;6;3;4;3;6;6;1;4;0;2;0;5;7;3;2;4;3;4;3;1;6;2;4;4;1;4;8;0;3;3;4;
;;F;0-64 years;296;33;2;0;1;1;0;1;1;1;2;1;1;0;1;1;2;2;3;2;1;1;1;0;1;1;3;0;2;0;1;0;0;23;2;0;3;0;0;0;0;1;2;1;0;1;2;0;0;1;2;1;2;1;1;1;0;1;0;1;0;0;0;19;0;0;2;0;0;1;0;1;1;1;3;2;0;1;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;2;22;0;0;1;0;5;1;0;0;0;0;1;0;1;3;1;1;1;1;1;0;0;0;1;0;0;0;1;2;0;1;18;0;1;1;0;1;2;0;1;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;1;0;2;3;0;0;1;24;0;2;1;3;1;1;0;0;1;1;0;2;0;0;1;1;0;0;0;1;2;1;0;0;2;1;0;2;0;1;29;0;0;0;0;2;1;2;0;2;0;2;0;4;1;1;1;0;1;0;0;0;2;0;0;1;1;1;1;3;3;0;15;0;0;0;3;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;1;1;2;0;0;23;0;0;0;0;2;2;0;0;0;0;0;1;1;1;0;0;2;2;1;0;1;1;1;2;1;1;0;1;0;3;28;1;1;4;2;0;2;1;0;2;0;1;3;1;1;0;2;0;0;0;0;0;1;0;2;0;2;0;1;0;1;0;29;0;2;3;1;1;1;0;0;1;1;1;0;1;2;0;1;0;1;1;2;2;0;1;2;1;0;0;3;0;1;33;1;1;2;0;0;1;1;0;0;0;0;1;0;1;3;1;1;2;3;2;1;3;0;0;2;0;2;2;0;2;1;
